source,target,year,weight,total
institute for systems engineering and computers, MAS BioISI,2017,1,1
 CINAV, MAS BioISI,2017,1,1
Universidad de Medellin,University of Medell??n,2017,1,1
 Trustwave, UTFPR,2017,1,2
University of São Paulo,University of Brasilia,2017,1,4
University of São Paulo, QA Services Team,2017,1,2
University of Brasilia, QA Services Team,2017,1,2
universidad técnica particular de loja,Universitat de ValEncia,2017,1,2
Universitat de ValEncia,universidad técnica particular de loja,2017,2,4
 Faculdade de Campo Limpo Paulista,Universidade Federal de São Paulo,2017,1,2
Universidad de Las Fuerzas Armadas ESPE,Instituto Politécnico de Leiria,2017,1,4
Universidad de Málaga,Universidad de Especialidades Espíritu Santo,2017,1,1
Universidad de Málaga,universidad técnica particular de loja,2017,1,3
Universidad de Especialidades Espíritu Santo,universidad técnica particular de loja,2017,1,1
Universidad Cooperativa de Colombia,Universidad de Medellín,2017,1,2
Universidad del Sinú Elias Bechara Zainúm,Universidad del Norte Barranquilla,2017,2,4
Universidad del Sinú Elias Bechara Zainúm,Universidad Autónoma del Caribe,2017,1,1
Universidad del Norte Barranquilla,Universidad Autónoma del Caribe,2017,1,1
Universidad del Norte Barranquilla,Universidad del Sinú Elias Bechara Zainúm,2017,1,3
Universidad Autónoma del Caribe,Universidad del Sinú Elias Bechara Zainúm,2017,1,2
Universidad Autónoma del Caribe,Universidad del Norte Barranquilla,2017,1,2
UFPE   Informatics Center, IFPE,2017,1,6
UFPE   Informatics Center,UNICAP   Catholic University of Pernambuco,2017,1,3
UNICAP   Catholic University of Pernambuco,UFPE   Informatics Center,2017,1,4
UNICAP   Catholic University of Pernambuco, IFPE,2017,1,1
university of minho, KEEP SOLUTIONS Lda,2017,1,3
Universidade Federal de Pemambuco (UFPE),Instituto Federal de Pernambuco (IFPE),2017,1,1
Universidade Federal de Pemambuco (UFPE),Universidade Federal Rural de Pemambuco (UFRPE),2017,1,1
Instituto Federal de Pernambuco (IFPE),Universidade Federal Rural de Pemambuco (UFRPE),2017,1,1
Instituto Federal de Pernambuco (IFPE),Universidade Federal de Pemambuco (UFPE),2017,1,2
Universidade Federal Rural de Pemambuco (UFRPE),Universidade Federal de Pemambuco (UFPE),2017,1,2
Universidad Nacional de Educación a Distancia,Universidad Politécnica de Madrid,2017,1,3
Universidad Autonoma del Estado de Hidalgo,Instituto de Ciencias Básicas e Ingeniería,2017,1,1
Instituto de Ciencias Básicas e Ingeniería,Universidad Autonoma del Estado de Hidalgo,2017,2,3
Universidad de Medellín, Exsis Software y Soluciones,2017,1,2
Simón Bolívar University,Escuela Superior Politécnica del Litoral,2017,1,2
Universidad de Medellín,Universidad,2017,1,1
Universidad,Universidad de Medellín,2017,1,2
Universidade Estadual Paulista (FCT/UNESP),Universidade Estadual Paulista Julio de Mesquita Filho,2017,1,4
Universidade Estadual Paulista Julio de Mesquita Filho,Universidade Estadual Paulista (FCT/UNESP),2017,2,6
Universidade Federal de Viçosa,Instituto de Tecnologia,2017,1,5
Universidad Tecnológica Equinoccial, DGPCTI,2017,1,2
Universidad Tecnológica Equinoccial,University of Alicante,2017,1,2
 DGPCTI,University of Alicante,2017,1,1
Universidad Nacional del Litoral,CIDISI Research Center,2017,1,6
Instituto Politécnico de Setúbal,Universidade Nova de Lisboa,2017,1,4
Universidad de Las Fuerzas Armadas ESPE,Polytechnic Institute of Leiria,2017,3,6
polytechnic institute of viana do castelo,university of minho,2017,1,13
instituto universitário de lisboa,Universidade Nova de Lisboa,2017,1,16
Universidad Distrital Francisco José de Caldas,Universidad Distrital Francisco J. de C.,2017,1,2
Universidade Federal de Pernambuco (UFPE),Universidade Federal Rural de Pernambuco (UFRPE),2017,8,14
Universidade Federal de Pernambuco (UFPE),Instituto Federal de Pernambuco (IFPE),2017,1,11
Universidade Federal Rural de Pernambuco (UFRPE),Instituto Federal de Pernambuco (IFPE),2017,1,1
Universidade Federal Rural de Pernambuco (UFRPE),Universidade Federal de Pernambuco (UFPE),2017,6,11
Instituto Federal de Pernambuco (IFPE),Universidade Federal de Pernambuco (UFPE),2017,1,12
university of lisbon,Polytechnic Institute of Tomar,2017,1,1
NOVA IMS (NOVA Information Management School),university of minho,2017,1,1
NOVA IMS (NOVA Information Management School),MagIC (NOVA IMS Research and Development Center),2017,1,1
university of minho,MagIC (NOVA IMS Research and Development Center),2017,1,1
 Departamento de Eléctrica y Electrónica,Pontificia Universidad Catolica del Ecuador,2017,1,7
 Departamento de Eléctrica y Electrónica,Instituto Politecnico de leiria,2017,1,7
Pontificia Universidad Catolica del Ecuador,Instituto Politecnico de leiria,2017,1,1
Instituto Federal Goiano,Instituto Federal Goiano   Campus Campos Belos,2017,1,4
Instituto Federal Goiano,Instituto Federal Goiano   Campus Morrinhos,2017,1,1
Instituto Federal Goiano   Campus Campos Belos,Instituto Federal Goiano   Campus Morrinhos,2017,1,4
UNESP Universidade Estadual Paulista,Humber Institute of Technology — Advanced Leaming,2017,1,4
Federal Institute of Alagoas (IFAL),Universidade Federal Rural de Pernambuco,2017,1,1
Federal Institute of Alagoas (IFAL),Federal Rural University of Pernambuco (UFRPE),2017,1,1
Federal Institute of Alagoas (IFAL),Bharathiar University,2017,1,1
Universidade Federal Rural de Pernambuco,Federal Rural University of Pernambuco (UFRPE),2017,1,5
Universidade Federal Rural de Pernambuco,Bharathiar University,2017,1,1
Federal Rural University of Pernambuco (UFRPE),Bharathiar University,2017,1,1
university of porto, HealthySystems,2017,1,3
Universidade Federal de São Paulo (Unifesp),universidade presbiteriana mackenzie,2017,1,3
Universidade Federal de São Paulo (Unifesp),universidade aberta,2017,1,3
universidade presbiteriana mackenzie,universidade aberta,2017,1,3
Universidad de La Frontera,Universidad de Alicante,2017,1,2
university of minho,polytechnic institute of bragança,2017,1,10
Universidad de Sonora,Universidad de Castilla   La Mancha,2017,1,3
instituto universitário de lisboa,university of lisbon,2017,6,23
Universidade Nova de Lisboa,university of lisbon,2017,1,11
instituto universitário de lisboa,Universidade Autónoma de Lisboa,2017,1,2
Universidad Tecnológica Equinoccial,Universidad de Alicante,2017,1,1
Instituto Politecnico de Leiria,Polytechnic Institute of Leiria,2017,1,1
Instituto Politecnico de Leiria,Universidad de Las Fuerzas Armadas ESPE,2017,2,6
Polytechnic Institute of Leiria,Universidad de Las Fuerzas Armadas ESPE,2017,2,4
Universidad de Las Fuerzas Armadas ESPE,De Montfort University,2017,1,2
Universidad de Las Fuerzas Armadas ESPE,University Institute of Lisbon,2017,1,2
Polytechnic Institute of Leiria,De Montfort University,2017,1,1
Polytechnic Institute of Leiria,University Institute of Lisbon,2017,1,1
De Montfort University,University Institute of Lisbon,2017,1,1
HealthySystems   HLTSYS,Center for Research in Health Technologies and Information Systems   CINTESIS,2017,1,1
HealthySystems   HLTSYS,university of porto,2017,1,5
 HealthySystems   HLTSYS,Instituto Português de Oncologia Francisco Gentil do Porto   IPO Porto,2017,1,6
Center for Research in Health Technologies and Information Systems   CINTESIS,university of porto,2017,1,1
Center for Research in Health Technologies and Information Systems   CINTESIS, HealthySystems   HLTSYS,2017,2,3
Center for Research in Health Technologies and Information Systems   CINTESIS,Instituto Português de Oncologia Francisco Gentil do Porto   IPO Porto,2017,1,2
university of porto, HealthySystems   HLTSYS,2017,2,7
university of porto,Instituto Português de Oncologia Francisco Gentil do Porto   IPO Porto,2017,1,2
Universidad Nacional del Nordeste,Universidad Nacional de Misiones,2017,1,3
Instituto Tecnologico de Sonora,Instituto Tecnol??gico de Sonora,2017,1,2
Federal Institute of Education,Department of Information System,2017,1,3
Escola Profissional da Guarda,instituto politécnico da guarda,2017,1,1
Universidade de Bras??lia (UnB),University of Brasilia,2017,1,2
Centro ALGORITMI,polytechnic institute of bragança,2017,1,2
 Stratelli   Inteligência Estratégica,Centro Universitário Eurípides de Marília,2017,1,2
 Stratelli   Inteligência Estratégica,Universidade Estadual de Campinas,2017,1,12
Centro Universitário Eurípides de Marília, Stratelli   Inteligência Estratégica,2017,2,4
Centro Universitário Eurípides de Marília,Universidade Estadual de Campinas,2017,1,3
Centro Universitário Eurípides de Marília,Instituto Brasileiro de Informação em Ciência e Tecnologia,2017,1,5
Instituto Brasileiro de Informação em Ciência e Tecnologia,Centro Universitário Eurípides de Marília,2017,2,7
Escuela Politécnica Nacional,Universidad de Alicante,2017,1,4
Universidad de las Fuerzas,Universidad Estatal Península de Santa Elena   UPSE,2017,1,2
Universidad Estatal Península de Santa Elena   UPSE,Universidad de las Fuerzas,2017,8,10
Universidade Federal da Fronteira Sul, Dapartamento de Ciências Exatas e Engenharias,2017,1,3
Universidade Federal da Fronteira Sul,instituto universitário de lisboa,2017,1,1
 Dapartamento de Ciências Exatas e Engenharias,instituto universitário de lisboa,2017,1,1
instituto universitário de lisboa, Dapartamento de Ciências Exatas e Engenharias,2017,2,3
Departamento de Ciência e Tecnologia,University of Brasilia,2017,1,2
university of coimbra,Universidade Federal dos Vales do Jequitinhonha e Mucuri,2017,1,1
IFSP   Campus São João da Boa Vista,Centro Universitário Barão de Mauá,2017,1,1
Centro Universitário Barão de Mauá,IFSP   Campus São João da Boa Vista,2017,2,3
Universidade Estadual Paulista   UNESP,Humber Institute of Technology & Advanced Leaming,2017,1,4
GILT/ISEP, FEUP,2017,1,1
 FEUP, GILT/ISEP,2017,1,2
UFES   Universidade Federal do Espírito Santo,Universidade Federal do Espirito Santo,2017,1,2
Universidad Politécnica de Madrid,Instituto Politécnico Nacional,2017,1,1
Instituto Politécnico Nacional,Universidad Politécnica de Madrid,2017,2,3
ISMT   Instituto Superior Miguel Torga,university of aveiro,2017,1,1
instituto universitário de lisboa,Instituto de Telecomunicações,2017,1,3
Colegio Internato dos Carvalhos,Instituto Superior de Engenharia do Porto (GILT),2017,1,1
Universidade de Passo Fundo,polytechnic institute of castelo branco,2017,1,2
Centro Universitário Leão Sampaio   UNILEÃO, Softex Recife,2017,1,5
IF Sert??o Pernambucano,Education Department,2017,1,1
IF Sert??o Pernambucano,Federal Rural University of Semiarid Region,2017,1,1
IF Sert??o Pernambucano,Instituto Federal de Educacao Ciencia e Tecnologia de Pernambuco,2017,1,1
Education Department,Federal Rural University of Semiarid Region,2017,1,1
Education Department,Instituto Federal de Educacao Ciencia e Tecnologia de Pernambuco,2017,1,1
Education Department, IF Sert??o Pernambucano,2017,3,4
Federal Rural University of Semiarid Region,Instituto Federal de Educacao Ciencia e Tecnologia de Pernambuco,2017,1,1
Federal Rural University of Semiarid Region, IF Sert??o Pernambucano,2017,3,4
Instituto Federal de Educacao Ciencia e Tecnologia de Pernambuco, IF Sert??o Pernambucano,2017,3,4
instituto universitário de lisboa,Universidade dos Açores,2017,1,3
university of lisbon,instituto universitário de lisboa,2017,4,22
university of lisbon,Universidade dos Açores,2017,1,2
Universidade dos Açores,instituto universitário de lisboa,2017,1,4
Universidade dos Açores,university of lisbon,2017,1,3
universidade aberta,university of lisbon,2017,1,2
Instituto Politécnico do Cávado e do Ave, Madeira ITI,2017,1,2
Instituto Politécnico de Santarém,instituto universitário de lisboa,2017,1,1
Instituto Politécnico de Santarém,Universidade Nova de Lisboa,2017,1,1
Universidad Simón Bolívar,Universidad del Norte,2017,1,7
Instituto Politécnico do Cávado e do Ave,university of coimbra,2017,1,3
Centro de Apoio Social de Pais e Amigos da Escola n°10,Instituto Superior de Engenharia de Coimbra,2017,1,1
Instituto Tecnológico de Sonora (ITSON), CONACYT CITEDI,2017,1,3
Instituto Tecnológico de Sonora,Universidad de Extremadura,2017,1,6
university of aveiro,university of porto,2017,1,6
Universidade de Trás-os-Montes e Alto Douro,institute for systems engineering and computers,2017,1,13
Universidade de Trás-os-Montes e Alto Douro,MagIC (NOVA IMS Research and Development Center),2017,1,3
institute for systems engineering and computers,MagIC (NOVA IMS Research and Development Center),2017,1,1
Universidad Técnica de Ambato,Universidad Técnica de Manabí,2017,1,1
Universidad Técnica de Ambato,university of coimbra,2017,1,1
Universidad Técnica de Ambato,Polytechnic Institute of Leiria,2017,1,9
Universidad Técnica de Ambato,Instituto de Telecomunicações,2017,1,1
Universidad Técnica de Manabí,university of coimbra,2017,1,1
Universidad Técnica de Manabí,Polytechnic Institute of Leiria,2017,1,2
Universidad Técnica de Manabí,Instituto de Telecomunicações,2017,1,1
university of coimbra,Polytechnic Institute of Leiria,2017,1,3
university of coimbra,Instituto de Telecomunicações,2017,1,2
Polytechnic Institute of Leiria,Instituto de Telecomunicações,2017,1,3
BNP Paribas, L2F,2017,1,2
universidade aberta,university of aveiro,2017,1,2
Universidade Federal do Amazonas   UFAM,Universidade Federal do Rio de Janeiro,2017,1,3
Universidad Central del Ecuador,university of coimbra,2017,1,2
Universidad Central del Ecuador,Polytechnic Institute of Leiria,2017,1,2
Universidad Central del Ecuador,Instituto de Telecomunicações,2017,1,2
Universidade Nova de Lisboa, Parques de Sintra Monte da Lua,2017,1,1
 Parques de Sintra Monte da Lua,Universidade Nova de Lisboa,2017,2,3
Centro de Investigación en Matemáticas,Universidad de Guadalajara,2017,1,9
Estácio Recite   FIR, CESAR.EDU,2017,1,1
Estácio Recite   FIR, UFRPE,2017,1,1
 CESAR.EDU, UFRPE,2017,1,1
Universidad de Sevilla, CICF IPC,2017,1,2
Universidade Federal de Rio Grande,Universidade de Passo Fundo,2017,1,2
IF Sertão Pernambucano (IF Sertão PE),Federal University of Piauí (UFPI),2017,1,2
IF Sertão Pernambucano (IF Sertão PE),Universidade Federal Rural de Pernambuco,2017,1,4
Federal University of Piauí (UFPI),Universidade Federal Rural de Pernambuco,2017,2,4
IST   Instituto SENAI de Tecnologia da Informação,UEL   Universidade Estadual de Londrina,2017,1,1
University of Brasilia,Instituto Federal de Goiás,2017,1,15
Centro de Investigación en Matemáticas,Universidad de Medellín,2017,1,3
Universidade Federal Rural de Pernambuco   UFRPE,Universidade Federal Rural de Pernambuco,2017,1,9
Universidade Federal Rural de Pernambuco,Universidade Federal Rural de Pernambuco   UFRPE,2017,1,10
Universidad Estatal Península de Santa Elena   UPSE,Universidad de las Fuerzas Armadas,2017,1,6
Universidade Federal de Pernambuco (UFPE),Instituto Federal de Educação,2017,1,2
Universidade Federal Rural de Pernambuco,Federal University of Piauí (UFPI),2017,1,3
